wban,start_date,end_date,lat_deg,lat_min,lat_sec,lng_deg,lng_min,lng_sec,dec_lat,dec_lng,time_gap,gap_calc
26411,19811231,19850320,64,49,0,-147,52,0,64.8166666667,-147.8666666667,9270,0
26411,19850320,19971201,64,49,0,-147,52,0,64.8166666667,-147.8666666667,9270,0
26411,19971201,20040601,64,48,14,-147,52,34,64.8038888889,-147.8761111111,9270,0
26411,20040601,20100125,64,48,14,-147,52,34,64.8038888889,-147.8761111111,9270,0
26411,20100125,20150201,64,48,14,-147,52,34,64.8038888889,-147.8761111111,9270,0
26411,20150201,20171001,64,48,14,-147,52,34,64.8038888889,-147.8761111111,9270,0
26411,20171001,99991231,64,48,14,-147,52,34,64.8038888889,-147.8761111111,9270,0
26412,19411223,19420812,62,58,0,-141,58,0,62.9666666667,-141.9666666667,0,0
26412,19420812,19421001,62,58,0,-141,58,0,62.9666666667,-141.9666666667,0,0
26412,19421001,19430101,62,58,0,-141,58,0,62.9666666667,-141.9666666667,0,0
26412,19430101,19460901,62,58,0,-141,58,0,62.9666666667,-141.9666666667,0,0
26412,19460901,19750101,62,58,0,-141,58,0,62.9666666667,-141.9666666667,0,0
26412,19750101,19811231,62,58,0,-141,56,0,62.9666666667,-141.9333333333,0,0
26412,19811231,19820101,62,58,0,-141,56,0,62.9666666667,-141.9333333333,0,0
26412,19820101,19930101,62,58,0,-141,56,0,62.9666666667,-141.9333333333,0,0
26412,19930101,20000320,62,58,0,-141,56,0,62.9666666667,-141.9333333333,0,0
26412,20000320,20110415,62,57,41,-141,55,45,62.9613888889,-141.9291666667,0,0
26412,20110415,20120127,62,57,41,-141,55,45,62.9613888889,-141.9291666667,0,0
26412,20120127,20190626,62,57,42,-141,56,16,62.9616666667,-141.9377777778,0,0
26412,20190626,99991231,62,57,42,-141,59,16,62.9616666667,-141.9877777778,0,0
26413,19240101,19430714,66,35,0,-145,18,0,66.5833333333,-145.3,0,0
26413,19430714,19490901,66,35,0,-145,18,0,66.5833333333,-145.3,0,0
26413,19490901,19630925,66,35,0,-145,18,0,66.5833333333,-145.3,0,0
26413,19630925,19660601,66,35,0,-145,18,0,66.5833333333,-145.3,0,0
26413,19660601,19660614,66,35,0,-145,18,0,66.5833333333,-145.3,0,0
26413,19660614,19660701,66,33,0,-145,12,0,66.55,-145.2,0,0
26413,19660701,19740212,66,33,0,-145,12,0,66.55,-145.2,0,0
26413,19740212,19840113,66,34,0,-145,16,0,66.5666666667,-145.2666666667,0,0
26413,19840113,19860201,66,34,0,-145,16,0,66.5666666667,-145.2666666667,0,0
26413,19860201,19880224,66,34,0,-145,16,0,66.5666666667,-145.2666666667,0,0
26413,19880224,19900228,66,34,0,-145,16,0,66.5666666667,-145.2666666667,0,0
26413,19900228,19900401,66,34,0,-145,16,0,66.5666666667,-145.2666666667,0,0
26413,19970401,20150201,66,34,0,-145,16,0,66.5666666667,-145.2666666667,70000,70000
26413,20150201,99991231,66,34,0,-145,16,0,66.5666666667,-145.2666666667,70000,0
26414,19400501,19410124,63,20,0,-149,9,0,63.3333333333,-149.15,0,0
26414,19410124,19430101,63,20,0,-149,9,0,63.3333333333,-149.15,0,0
26414,19430101,19430826,63,20,0,-149,9,0,63.3333333333,-149.15,0,0
26414,19430826,19460901,63,20,0,-149,9,0,63.3333333333,-149.15,0,0
26414,19460901,19460930,63,20,0,-149,9,0,63.3333333333,-149.15,0,0
26414,19460930,19560101,63,20,0,-149,9,0,63.3333333333,-149.15,0,0
26414,19560101,19641201,63,20,0,-149,9,0,63.3333333333,-149.15,0,0
26414,19641201,19730101,63,20,0,-149,9,0,63.3333333333,-149.15,0,0
26414,19730101,19761015,63,20,0,-149,9,0,63.3333333333,-149.15,0,0
26414,19761015,20150201,63,19,53,-149,7,38,63.3313888889,-149.1272222222,0,0
26414,20150201,99991231,63,19,53,-149,7,38,63.3313888889,-149.1272222222,0,0
26415,19351001,19370201,64,8,0,-145,44,0,64.1333333333,-145.7333333333,0,0
26415,19370201,19411222,64,8,0,-145,44,0,64.1333333333,-145.7333333333,0,0
26415,19411222,19420101,64,8,0,-145,44,0,64.1333333333,-145.7333333333,0,0
26415,19420101,19440101,64,0,0,-145,44,0,64,-145.7333333333,0,0
26415,19440101,19440701,64,0,0,-145,44,0,64,-145.7333333333,0,0
26415,19440701,19460101,64,0,0,-145,44,0,64,-145.7333333333,0,0
26415,19460101,19490901,64,0,0,-145,44,0,64,-145.7333333333,0,0
26415,19490901,19490930,64,0,0,-145,44,0,64,-145.7333333333,0,0
26415,19490930,19740826,64,0,0,-145,44,0,64,-145.7333333333,0,0
26415,19740826,19811231,64,0,0,-145,44,0,64,-145.7333333333,0,0
26415,19811231,19820101,64,0,0,-145,44,0,64,-145.7333333333,0,0
26415,19820101,19971215,64,0,0,-145,44,0,64,-145.7333333333,0,0
26415,19971215,20110720,63,59,42,-145,43,6,63.995,-145.7183333333,0,0
26415,20110720,20150201,63,59,40,-145,43,17,63.9944444444,-145.7213888889,0,0
26415,20150201,20190516,63,59,40,-145,43,17,63.9944444444,-145.7213888889,0,0
26415,20190516,99991231,63,59,40,-145,43,17,63.9944444444,-145.7213888889,0,0
26416,19471001,19490901,64,4,0,-141,7,0,64.0666666667,-141.1166666667,0,0
26416,19490901,19490930,64,4,0,-141,7,0,64.0666666667,-141.1166666667,0,0
26416,19490930,19571031,64,4,0,-141,7,0,64.0666666667,-141.1166666667,0,0
26416,19571031,19571130,64,4,0,-141,7,0,64.0666666667,-141.1166666667,0,0
26417,19390301,19411231,60,14,0,-146,39,0,60.2333333333,-146.65,0,0
26417,19411231,19431001,60,14,0,-146,39,0,60.2333333333,-146.65,0,0
26417,19431001,19490901,60,14,0,-146,39,0,60.2333333333,-146.65,0,0
26417,19490901,19490930,60,14,0,-146,39,0,60.2333333333,-146.65,0,0
26417,19490930,19740701,60,14,0,-146,39,0,60.2333333333,-146.65,0,0
26417,19740701,19740731,60,14,0,-146,39,0,60.2333333333,-146.65,0,0
26417,19740731,19740801,60,14,0,-146,39,0,60.2333333333,-146.65,0,0
26417,19740801,19740831,60,14,0,-146,39,0,60.2333333333,-146.65,0,0
26417,19740831,19820127,60,14,0,-146,39,0,60.2333333333,-146.65,0,0
26418,19400501,19421031,65,35,0,-144,47,0,65.5833333333,-144.7833333333,0,0
26418,19461101,19470101,65,35,0,-144,48,0,65.5833333333,-144.8,40070,40070
26418,19470101,19490901,65,35,0,-144,48,0,65.5833333333,-144.8,40070,0
26418,19490901,19490930,65,35,0,-144,48,0,65.5833333333,-144.8,40070,0
26418,19490930,19540531,65,35,0,-144,48,0,65.5833333333,-144.8,40070,0
26418,19620801,19801031,65,34,0,-144,49,0,65.5666666667,-144.8166666667,80270,80270
26418,19960601,20000501,65,34,0,-144,45,55,65.5666666667,-144.7652777778,159570,159570
26418,20000501,20030422,65,34,0,-144,45,55,65.5666666667,-144.7652777778,159570,0
26418,20030422,20051021,65,34,0,-144,45,55,65.5666666667,-144.7652777778,159570,0
26418,20051021,20090223,65,34,0,-144,45,55,65.5666666667,-144.7652777778,159570,0
26418,20090223,20110603,65,34,0,-144,45,55,65.5666666667,-144.7652777778,159570,0
26419,19350701,19350801,65,29,0,-144,36,0,65.4833333333,-144.6,0,0
26419,19350801,19360331,65,29,0,-144,36,0,65.4833333333,-144.6,0,0
26419,19360331,19381001,65,29,0,-144,36,0,65.4833333333,-144.6,0,0
26419,19381001,19410430,65,29,0,-144,36,0,65.4833333333,-144.6,0,0
26419,19410430,19490901,65,29,0,-144,36,0,65.4833333333,-144.6,0,0
26419,19490901,19490930,65,29,0,-144,36,0,65.4833333333,-144.6,0,0
26419,19490930,19540101,65,29,0,-144,36,0,65.4833333333,-144.6,0,0
26419,19540101,19580831,65,29,0,-144,36,0,65.4833333333,-144.6,0,0
26419,19580831,19621101,65,29,0,-144,36,0,65.4833333333,-144.6,0,0
26419,19621101,19720228,65,29,0,-144,36,0,65.4833333333,-144.6,0,0
26419,19720228,19741031,65,29,0,-144,36,0,65.4833333333,-144.6,0,0
26420,19490901,19700901,64,52,0,-147,50,0,64.8666666667,-147.8333333333,0,0
26420,19700901,19710801,64,52,0,-147,50,0,64.8666666667,-147.8333333333,0,0
26420,19710801,19710831,64,52,0,-147,50,0,64.8666666667,-147.8333333333,0,0
26420,19710831,19820101,64,52,0,-147,50,0,64.8666666667,-147.8333333333,0,0
26420,19820101,19860501,64,52,0,-147,50,0,64.8666666667,-147.8333333333,0,0
26420,19860501,19871201,64,52,0,-147,50,0,64.8666666667,-147.8333333333,0,0
26420,19871201,19960401,64,52,0,-147,50,0,64.8666666667,-147.8333333333,0,0
26420,19960401,19980901,64,51,33,-147,50,20,64.8591666667,-147.8388888889,0,0
26420,19980901,20080129,64,51,37,-147,50,54,64.8602777778,-147.8483333333,0,0
26420,20080129,20150201,64,51,37,-147,50,54,64.8602777778,-147.8483333333,0,0
26420,20150201,20190807,64,51,37,-147,50,54,64.8602777778,-147.8483333333,0,0
26420,20190807,99991231,64,51,37,-147,50,54,64.8602777778,-147.8483333333,0,0
26421,19590801,19590831,61,58,0,-149,54,0,61.9666666667,-149.9,0,0
26421,19590831,20150201,61,58,0,-149,54,0,61.9666666667,-149.9,0,0
26421,20150201,99991231,61,58,0,-149,54,0,61.9666666667,-149.9,0,0
26422,18990820,19011231,64,46,0,-141,12,0,64.7666666667,-141.2,0,0
26422,19011231,19090101,64,46,0,-141,12,0,64.7666666667,-141.2,0,0
26422,19090101,19090623,64,46,0,-141,12,0,64.7666666667,-141.2,0,0
26422,19090623,19190101,64,46,0,-141,12,0,64.7666666667,-141.2,0,0
26422,19190101,19190824,64,46,0,-141,12,0,64.7666666667,-141.2,0,0
26422,19190824,19291231,64,46,0,-141,12,0,64.7666666667,-141.2,0,0
26422,19291231,19300901,64,46,0,-141,12,0,64.7666666667,-141.2,0,0
26422,19300901,19340106,64,46,0,-141,12,0,64.7666666667,-141.2,0,0
26422,19340106,19410924,64,46,0,-141,12,0,64.7666666667,-141.2,0,0
26422,19410924,19430331,64,46,0,-141,12,0,64.7666666667,-141.2,0,0
26422,19430331,19440401,64,46,0,-141,12,0,64.7666666667,-141.2,0,0
26422,19440401,19440930,64,46,0,-141,12,0,64.7666666667,-141.2,0,0
26422,19440930,19470501,64,46,0,-141,12,0,64.7666666667,-141.2,0,0
26422,19470501,19490901,64,46,0,-141,12,0,64.7666666667,-141.2,0,0
26422,19490901,19501024,64,46,0,-141,12,0,64.7666666667,-141.2,0,0
26422,19501024,19570801,64,46,0,-141,12,0,64.7666666667,-141.2,0,0
26422,19570801,19611012,64,46,0,-141,12,0,64.7666666667,-141.2,0,0
26422,19611012,19631016,64,46,0,-141,12,0,64.7666666667,-141.2,0,0
26422,19631016,19651031,64,47,0,-141,12,0,64.7833333333,-141.2,0,0
26422,19651031,19651101,64,47,0,-141,12,0,64.7833333333,-141.2,0,0
26422,19980215,99991231,64,46,36,-141,8,54,64.7766666667,-141.1483333333,329114,329114
26423,19550701,19700831,61,27,0,-149,20,0,61.45,-149.3333333333,0,0
26424,19490901,19770131,61,24,0,-149,9,0,61.4,-149.15,0,0
26425,19400901,19421001,62,9,0,-145,27,0,62.15,-145.45,0,0
26425,19421001,19421109,62,9,0,-145,27,0,62.15,-145.45,0,0
26425,19421109,19490901,62,9,0,-145,27,0,62.15,-145.45,0,0
26425,19490901,19490930,62,9,0,-145,27,0,62.15,-145.45,0,0
26425,19490930,19690101,62,9,0,-145,27,0,62.15,-145.45,0,0
26425,19690101,19701201,62,9,0,-145,27,0,62.15,-145.45,0,0
26425,19701201,19730825,62,9,0,-145,27,0,62.15,-145.45,0,0
26425,19730825,19790101,62,9,0,-145,27,0,62.15,-145.45,0,0
26425,19790101,19811231,62,9,0,-145,27,0,62.15,-145.45,0,0
26425,19811231,19820101,62,9,0,-145,27,0,62.15,-145.45,0,0
26425,19820101,19991119,62,9,0,-145,27,0,62.15,-145.45,0,0
26425,19991119,20011220,62,9,37,-145,27,27,62.1602777778,-145.4575,0,0
26425,20011220,20100726,62,9,37,-145,27,25,62.1602777778,-145.4569444444,0,0
26425,20100726,20110708,62,9,37,-145,27,25,62.1602777778,-145.4569444444,0,0
26425,20110708,20150201,62,9,33,-145,27,32,62.1591666667,-145.4588888889,0,0
26425,20150201,20171001,62,9,33,-145,27,32,62.1591666667,-145.4588888889,0,0
26425,20171001,20190603,62,9,33,-145,27,32,62.1591666667,-145.4588888889,0,0
26425,20190603,99991231,62,9,33,-145,27,32,62.1591666667,-145.4588888889,0,0
26426,10101,99991231,61,4,0,-149,54,0,61.0666666667,-149.9,0,0
26427,10101,99991231,60,2,0,-147,54,0,60.0333333333,-147.9,0,0
26428,19310201,19420430,65,35,0,-148,29,0,65.5833333333,-148.4833333333,0,0
26428,19460401,19461130,65,35,0,-148,29,0,65.5833333333,-148.4833333333,39971,39971
26429,19221207,19240815,63,44,0,-148,55,0,63.7333333333,-148.9166666667,0,0
26429,19240824,19250810,63,43,0,-148,55,0,63.7166666667,-148.9166666667,9,9
26429,19250810,19410901,63,43,0,-148,58,0,63.7166666667,-148.9666666667,9,0
26429,19410901,19410923,63,43,0,-148,58,0,63.7166666667,-148.9666666667,9,0
26429,19410923,19430430,63,43,0,-148,58,0,63.7166666667,-148.9666666667,9,0
26429,19430430,19490701,63,43,0,-148,58,0,63.7166666667,-148.9666666667,9,0
26429,19490701,19491130,63,43,0,-148,58,0,63.7166666667,-148.9666666667,9,0
26429,19491130,19510301,63,43,0,-148,58,0,63.7166666667,-148.9666666667,9,0
26429,19510301,19510318,63,43,0,-148,58,0,63.7166666667,-148.9666666667,9,0
26429,19751101,19760430,63,39,0,-148,48,0,63.65,-148.8,240783,240783
26430,19520401,19541101,61,32,0,-149,5,0,61.5333333333,-149.0833333333,0,0
26430,19541101,19550731,61,32,0,-149,5,0,61.5333333333,-149.0833333333,0,0
26431,19631001,19631009,61,39,0,-149,12,0,61.65,-149.2,0,0
26431,19631009,20150201,61,39,0,-149,12,0,61.65,-149.2,0,0
26431,20150201,99991231,61,39,0,-149,12,0,61.65,-149.2,0,0
26432,19541101,19541130,61,37,0,-149,6,0,61.6166666667,-149.1,0,0
26432,19541130,20150201,61,37,0,-149,6,0,61.6166666667,-149.1,0,0
26432,20150201,99991231,61,37,0,-149,6,0,61.6166666667,-149.1,0,0
26433,19490901,19541101,61,34,0,-149,16,0,61.5666666667,-149.2666666667,0,0
26433,19541101,19820101,61,34,0,-149,16,0,61.5666666667,-149.2666666667,0,0
26433,19820101,19871117,61,34,0,-149,16,0,61.5666666667,-149.2666666667,0,0
26433,19871117,20000401,61,34,0,-149,16,0,61.5666666667,-149.2666666667,0,0
26433,20000401,20020702,61,33,29,-149,15,7,61.5580555556,-149.2519444444,0,0
26433,20020702,20080801,61,33,59,-149,15,15,61.5663888889,-149.2541666667,0,0
26433,20080801,20120822,61,33,59,-149,15,15,61.5663888889,-149.2541666667,0,0
26433,20120822,20150201,61,33,59,-149,15,15,61.5663888889,-149.2541666667,0,0
26433,20150201,20180726,61,33,59,-149,15,15,61.5663888889,-149.2541666667,0,0
26433,20180726,99991231,61,33,59,-149,15,15,61.5663888889,-149.2541666667,0,0
26434,19520901,19520930,61,37,0,-149,13,0,61.6166666667,-149.2166666667,0,0
26434,19520930,20150201,61,37,0,-149,13,0,61.6166666667,-149.2166666667,0,0
26434,20150201,99991231,61,37,0,-149,13,0,61.6166666667,-149.2166666667,0,0
26435,19300801,19430411,64,33,0,-149,5,0,64.55,-149.0833333333,0,0
26435,19430411,19490901,64,33,0,-149,5,0,64.55,-149.0833333333,0,0
26435,19490901,19641001,64,33,0,-149,5,0,64.55,-149.0833333333,0,0
26435,19641001,19641201,64,33,0,-149,5,0,64.55,-149.0833333333,0,0
26435,19641201,19720525,64,33,0,-149,5,0,64.55,-149.0833333333,0,0
26435,19720525,19720821,64,33,0,-149,5,0,64.55,-149.0833333333,0,0
26435,19720821,19730101,64,33,0,-149,5,0,64.55,-149.0833333333,0,0
26435,19730101,19741008,64,33,0,-149,5,0,64.55,-149.0833333333,0,0
26435,19741008,19760401,64,33,0,-149,5,0,64.55,-149.0833333333,0,0
26435,19760401,19761002,64,33,0,-149,5,0,64.55,-149.0833333333,0,0
26435,19761002,19831001,64,33,0,-149,5,0,64.55,-149.0833333333,0,0
26435,19831001,19850501,64,33,0,-149,5,0,64.55,-149.0833333333,0,0
26435,19850501,19851101,64,33,0,-149,5,0,64.55,-149.0833333333,0,0
26435,19851101,19950101,64,33,0,-149,5,0,64.55,-149.0833333333,0,0
26435,19950101,19980101,64,33,0,-149,5,0,64.55,-149.0833333333,0,0
26435,19980101,20150201,64,33,0,-149,4,18,64.55,-149.0716666667,0,0
26435,20150201,99991231,64,33,0,-149,4,18,64.55,-149.0716666667,0,0
26436,19430901,19490901,60,46,0,-147,48,0,60.7666666667,-147.8,0,0
26436,19490901,19490930,60,46,0,-147,48,0,60.7666666667,-147.8,0,0
26436,19490930,19570131,60,46,0,-147,48,0,60.7666666667,-147.8,0,0
26437,19351101,19440731,60,51,0,-148,59,0,60.85,-148.9833333333,0,0
26438,19310101,19410125,60,7,0,-149,27,0,60.1166666667,-149.45,0,0
26438,19410125,19420203,60,7,0,-149,27,0,60.1166666667,-149.45,0,0
26438,19420203,19440917,60,8,0,-149,27,0,60.1333333333,-149.45,0,0
26438,19440917,19450814,60,8,0,-149,27,0,60.1333333333,-149.45,0,0
26438,19450814,19460101,60,7,0,-149,27,0,60.1166666667,-149.45,0,0
26438,19460101,19470421,60,7,0,-149,27,0,60.1166666667,-149.45,0,0
26438,19470421,19480625,60,7,0,-149,27,0,60.1166666667,-149.45,0,0
26438,19480625,19490901,60,7,0,-149,27,0,60.1166666667,-149.45,0,0
26438,19490901,19651105,60,7,0,-149,27,0,60.1166666667,-149.45,0,0
26438,19651105,19660101,60,7,0,-149,27,0,60.1166666667,-149.45,0,0
26438,19660101,19680216,60,7,0,-149,27,0,60.1166666667,-149.45,0,0
26438,19680216,19700701,60,7,0,-149,27,0,60.1166666667,-149.45,0,0
26438,19700701,19710422,60,7,0,-149,27,0,60.1166666667,-149.45,0,0
26438,19710422,19750808,60,7,0,-149,27,0,60.1166666667,-149.45,0,0
26438,19750808,19850425,60,7,0,-149,27,0,60.1166666667,-149.45,0,0
26438,19850425,19970401,60,7,0,-149,27,0,60.1166666667,-149.45,0,0
26438,19970401,99991231,60,7,42,-149,25,0,60.1283333333,-149.4166666667,0,0
26439,19430201,19490901,61,48,0,-147,41,0,61.8,-147.6833333333,0,0
26439,19490901,19490930,61,48,0,-147,41,0,61.8,-147.6833333333,0,0
26439,19490930,19510101,61,48,0,-147,41,0,61.8,-147.6833333333,0,0
26439,19510101,19530101,61,48,0,-147,41,0,61.8,-147.6833333333,0,0
26439,19530101,19660531,61,48,0,-147,41,0,61.8,-147.6833333333,0,0
26439,19660531,20150201,61,48,43,-147,30,25,61.8119444444,-147.5069444444,0,0
26439,20150201,99991231,61,48,43,-147,30,25,61.8119444444,-147.5069444444,0,0
26440,19410101,19410117,63,24,0,-143,19,0,63.4,-143.3166666667,0,0
26440,19410117,19430101,63,24,0,-143,19,0,63.4,-143.3166666667,0,0
26440,19430101,19430601,63,24,0,-143,19,0,63.4,-143.3166666667,0,0
26440,19430601,19440201,63,24,0,-143,19,0,63.4,-143.3166666667,0,0
26440,19440201,19440521,63,24,0,-143,19,0,63.4,-143.3166666667,0,0
26440,19440521,19451018,63,24,0,-143,19,0,63.4,-143.3166666667,0,0
26440,19451018,19490901,63,24,0,-143,19,0,63.4,-143.3166666667,0,0
26440,19490901,19490930,63,24,0,-143,19,0,63.4,-143.3166666667,0,0
26440,19490930,19500831,63,24,0,-143,19,0,63.4,-143.3166666667,0,0
26440,19560901,19591101,63,24,0,-143,19,0,63.4,-143.3166666667,60070,60070
26440,19591101,19660831,63,23,0,-143,21,0,63.3833333333,-143.35,60070,0
26440,19670701,19740531,63,23,0,-143,20,0,63.3833333333,-143.3333333333,60070,9870
26441,19711001,19861126,64,51,0,-147,52,0,64.85,-147.8666666667,0,0
26441,19861126,19960422,64,51,0,-147,52,0,64.85,-147.8666666667,0,0
26441,19960422,20091203,64,51,23,-147,51,43,64.8563888889,-147.8619444444,0,0
26441,20091203,20110615,64,51,23,-147,51,42,64.8563888889,-147.8616666667,0,0
26441,20110615,20150201,64,51,25,-147,51,40,64.8569444444,-147.8611111111,0,0
26441,20150201,20190807,64,51,25,-147,51,40,64.8569444444,-147.8611111111,0,0
26441,20190807,99991231,64,51,25,-147,51,40,64.8569444444,-147.8611111111,0,0
26442,19640516,19691211,61,8,0,-146,15,0,61.1333333333,-146.25,0,0
26442,19710204,19721011,61,8,0,-146,15,0,61.1333333333,-146.25,18993,18993
26442,19721011,19731001,61,8,0,-146,21,0,61.1333333333,-146.35,18993,0
26442,19731001,19750107,61,8,0,-146,21,0,61.1333333333,-146.35,18993,0
26442,19750107,19750108,61,8,0,-146,21,0,61.1333333333,-146.35,18993,0
26442,19750108,19770316,61,8,0,-146,21,0,61.1333333333,-146.35,18993,0
26442,19770316,19850429,61,8,0,-146,21,0,61.1333333333,-146.35,18993,0
26442,19850429,19950101,61,8,0,-146,21,0,61.1333333333,-146.35,18993,0
26442,19950101,20050714,61,8,0,-146,21,0,61.1333333333,-146.35,18993,0
26442,20050714,20070111,61,7,50,-146,21,10,61.1305555556,-146.3527777778,18993,0
26442,20070111,20101021,61,7,49,-146,21,7,61.1302777778,-146.3519444444,18993,0
26442,20101021,20140316,61,7,49,-146,21,6,61.1302777778,-146.3516666667,18993,0
26443,19980201,20150201,61,34,19,-149,32,26,61.5719444444,-149.5405555556,0,0
26443,20150201,99991231,61,34,19,-149,32,26,61.5719444444,-149.5405555556,0,0
26444,10101,19950101,60,47,0,-148,44,0,60.7833333333,-148.7333333333,0,0
26444,19950101,99991231,60,47,0,-148,44,0,60.7833333333,-148.7333333333,0,0
26445,19430301,19490309,60,5,0,-142,30,0,60.0833333333,-142.5,0,0
26445,19490309,19490901,60,5,0,-142,30,0,60.0833333333,-142.5,0,0
26445,19490901,19490930,60,5,0,-142,30,0,60.0833333333,-142.5,0,0
26445,19530101,19530430,60,5,0,-142,30,0,60.0833333333,-142.5,39171,39171
26445,19490930,19680501,60,5,0,-142,30,0,60.0833333333,-142.5,39171,-39500
26445,19680501,19680531,60,5,0,-142,30,0,60.0833333333,-142.5,39171,0
26445,19680531,19750301,60,5,0,-142,30,0,60.0833333333,-142.5,39171,0
26445,19750301,19750305,60,5,0,-142,30,0,60.0833333333,-142.5,39171,0
26445,19750305,19750331,60,5,0,-142,30,0,60.0833333333,-142.5,39171,0
26445,19750331,19811231,60,5,0,-142,30,0,60.0833333333,-142.5,39171,0
26445,19811231,19820101,60,5,0,-142,30,0,60.0833333333,-142.5,39171,0
26445,19820101,19840101,60,5,0,-142,30,0,60.0833333333,-142.5,39171,0
26446,19310401,19310501,65,48,0,-144,4,0,65.8,-144.0666666667,0,0
26446,19310501,19460331,65,48,0,-144,4,0,65.8,-144.0666666667,0,0
26447,19381001,19450930,63,51,0,-148,58,0,63.85,-148.9666666667,0,0
26448,19420401,19451231,61,32,0,-149,14,0,61.5333333333,-149.2333333333,0,0
26449,19400501,19441231,66,1,0,-149,5,0,66.0166666667,-149.0833333333,0,0
26449,19441231,19460131,66,1,0,-149,5,0,66.0166666667,-149.0833333333,0,0
26450,19430801,19661031,62,22,0,-140,24,0,62.3666666667,-140.4,0,0
26451,19520401,19531001,61,10,0,-149,59,0,61.1666666667,-149.9833333333,0,0
26451,19531001,19531101,61,10,0,-149,59,0,61.1666666667,-149.9833333333,0,0
26451,19531101,19540204,61,10,0,-149,59,0,61.1666666667,-149.9833333333,0,0
26451,19540204,19640402,61,10,0,-149,59,0,61.1666666667,-149.9833333333,0,0
26451,19640402,19650101,61,10,0,-150,1,0,61.1666666667,-150.0166666667,0,0
26451,19650101,19730101,61,10,0,-150,1,0,61.1666666667,-150.0166666667,0,0
26451,19730101,19750304,61,10,0,-150,1,0,61.1666666667,-150.0166666667,0,0
26451,19750304,19820101,61,10,0,-150,1,0,61.1666666667,-150.0166666667,0,0
26451,19820101,19850301,61,10,0,-150,1,0,61.1666666667,-150.0166666667,0,0
26451,19850301,19980601,61,10,0,-150,1,0,61.1666666667,-150.0166666667,0,0
26451,19980601,20010424,61,11,43,-150,0,13,61.1952777778,-150.0036111111,0,0
